_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone
5de4696df9af8b3af4a864df,"[{'userID': 3201, 'milesRequested': 60, 'WhPerMile': 333, 'minutesAvailable': 530, 'modifiedAt': 'Fri, 15 Nov 2019 15:13:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:03:53 GMT', 'kWhRequested': 19.98}]",000003201,1_1_179_788_2019-11-15 15:13:44.228922,1-1-179-788,AG-3F22,0001,0001,"Fri, 15 Nov 2019 15:13:53 GMT","Fri, 15 Nov 2019 22:06:21 GMT",15.95,"Fri, 15 Nov 2019 20:47:47 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e0,"[{'userID': 3271, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 550, 'modifiedAt': 'Fri, 15 Nov 2019 15:17:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:26:42 GMT', 'kWhRequested': 24.0}]",000003271,1_1_191_786_2019-11-15 15:16:42.328938,1-1-191-786,AG-4F36,0001,0001,"Fri, 15 Nov 2019 15:16:42 GMT","Sat, 16 Nov 2019 00:47:18 GMT",12.567,"Fri, 15 Nov 2019 21:05:18 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e1,"[{'userID': 440, 'milesRequested': 20, 'WhPerMile': 500, 'minutesAvailable': 570, 'modifiedAt': 'Fri, 15 Nov 2019 15:19:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:48:54 GMT', 'kWhRequested': 10.0}]",000000440,1_1_191_803_2019-11-15 15:18:53.775039,1-1-191-803,AG-4F49,0001,0001,"Fri, 15 Nov 2019 15:18:54 GMT","Sat, 16 Nov 2019 02:16:51 GMT",3.486,"Fri, 15 Nov 2019 16:46:41 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e2,"[{'userID': 2507, 'milesRequested': 150, 'WhPerMile': 300, 'minutesAvailable': 491, 'modifiedAt': 'Fri, 15 Nov 2019 15:26:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 23:30:51 GMT', 'kWhRequested': 45.0}]",000002507,1_1_191_795_2019-11-15 15:19:50.631842,1-1-191-795,AG-4F51,0001,0001,"Fri, 15 Nov 2019 15:19:51 GMT","Sat, 16 Nov 2019 00:03:14 GMT",34.849,"Fri, 15 Nov 2019 21:54:02 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e3,"[{'userID': 1528, 'milesRequested': 90, 'WhPerMile': 400, 'minutesAvailable': 506, 'modifiedAt': 'Fri, 15 Nov 2019 15:20:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 23:46:04 GMT', 'kWhRequested': 36.0}]",000001528,1_1_191_789_2019-11-15 15:20:04.198339,1-1-191-789,AG-4F52,0001,0001,"Fri, 15 Nov 2019 15:20:04 GMT","Fri, 15 Nov 2019 19:17:15 GMT",11.261,"Fri, 15 Nov 2019 19:18:12 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e4,"[{'userID': 1118, 'milesRequested': 90, 'WhPerMile': 400, 'minutesAvailable': 537, 'modifiedAt': 'Fri, 15 Nov 2019 15:21:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:18:17 GMT', 'kWhRequested': 36.0}]",000001118,1_1_191_778_2019-11-15 15:21:16.568944,1-1-191-778,AG-4F43,0001,0001,"Fri, 15 Nov 2019 15:21:17 GMT","Fri, 15 Nov 2019 22:06:51 GMT",21.262,"Fri, 15 Nov 2019 21:41:17 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e5,"[{'userID': 1277, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 461, 'modifiedAt': 'Fri, 15 Nov 2019 15:23:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 23:03:49 GMT', 'kWhRequested': 20.0}]",000001277,1_1_191_780_2019-11-15 15:22:49.178458,1-1-191-780,AG-4F45,0001,0001,"Fri, 15 Nov 2019 15:22:49 GMT","Sat, 16 Nov 2019 00:39:50 GMT",8.03,"Fri, 15 Nov 2019 19:40:04 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e6,"[{'userID': 1797, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 249, 'modifiedAt': 'Fri, 15 Nov 2019 15:23:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 19:32:57 GMT', 'kWhRequested': 8.0}]",000001797,1_1_191_792_2019-11-15 15:23:49.166292,1-1-191-792,AG-4F37,0001,0001,"Fri, 15 Nov 2019 15:23:57 GMT","Sat, 16 Nov 2019 01:25:51 GMT",11.043,"Fri, 15 Nov 2019 20:23:19 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e7,"[{'userID': 724, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 620, 'modifiedAt': 'Fri, 15 Nov 2019 15:24:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 01:43:57 GMT', 'kWhRequested': 24.0}]",000000724,1_1_191_806_2019-11-15 15:23:56.704625,1-1-191-806,AG-4F41,0001,0001,"Fri, 15 Nov 2019 15:23:57 GMT","Fri, 15 Nov 2019 23:59:10 GMT",20.668,"Fri, 15 Nov 2019 21:23:50 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e8,"[{'userID': 577, 'milesRequested': 20, 'WhPerMile': 333, 'minutesAvailable': 493, 'modifiedAt': 'Fri, 15 Nov 2019 15:24:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 23:37:49 GMT', 'kWhRequested': 6.66}]",000000577,1_1_191_805_2019-11-15 15:24:48.768134,1-1-191-805,AG-4F39,0001,0001,"Fri, 15 Nov 2019 15:24:49 GMT","Sat, 16 Nov 2019 00:11:25 GMT",5.319,"Fri, 15 Nov 2019 18:42:25 GMT",America/Los_Angeles
5de4696df9af8b3af4a864e9,"[{'userID': 2678, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 222, 'modifiedAt': 'Fri, 15 Nov 2019 15:25:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 19:06:55 GMT', 'kWhRequested': 20.0}, {'userID': 2678, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 275, 'modifiedAt': 'Fri, 15 Nov 2019 18:31:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 19:59:55 GMT', 'kWhRequested': 20.0}]",000002678,1_1_191_782_2019-11-15 15:24:54.714481,1-1-191-782,AG-4F50,0001,0001,"Fri, 15 Nov 2019 15:24:55 GMT","Fri, 15 Nov 2019 20:17:32 GMT",13.207,"Fri, 15 Nov 2019 20:18:29 GMT",America/Los_Angeles
5de4696df9af8b3af4a864ea,"[{'userID': 537, 'milesRequested': 90, 'WhPerMile': 250, 'minutesAvailable': 468, 'modifiedAt': 'Fri, 15 Nov 2019 15:29:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 23:16:23 GMT', 'kWhRequested': 22.5}]",000000537,1_1_191_807_2019-11-15 15:28:22.914316,1-1-191-807,AG-4F47,0001,0001,"Fri, 15 Nov 2019 15:28:23 GMT","Sat, 16 Nov 2019 00:00:04 GMT",22.562,"Fri, 15 Nov 2019 23:22:45 GMT",America/Los_Angeles
5de4696df9af8b3af4a864eb,"[{'userID': 1078, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 519, 'modifiedAt': 'Fri, 15 Nov 2019 15:29:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:08:43 GMT', 'kWhRequested': 20.0}]",000001078,1_1_191_784_2019-11-15 15:29:42.703418,1-1-191-784,AG-4F40,0001,0001,"Fri, 15 Nov 2019 15:29:43 GMT","Sat, 16 Nov 2019 01:06:46 GMT",16.43,"Fri, 15 Nov 2019 20:43:22 GMT",America/Los_Angeles
5de4696df9af8b3af4a864ec,"[{'userID': 481, 'milesRequested': 158, 'WhPerMile': 475, 'minutesAvailable': 720, 'modifiedAt': 'Fri, 15 Nov 2019 15:30:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 03:30:20 GMT', 'kWhRequested': 75.05}]",000000481,1_1_191_811_2019-11-15 15:30:19.654014,1-1-191-811,AG-4F42,0001,0001,"Fri, 15 Nov 2019 15:30:20 GMT","Sat, 16 Nov 2019 01:08:57 GMT",44.934,"Fri, 15 Nov 2019 23:09:52 GMT",America/Los_Angeles
5de4696df9af8b3af4a864ed,"[{'userID': 1191, 'milesRequested': 100, 'WhPerMile': 250, 'minutesAvailable': 539, 'modifiedAt': 'Fri, 15 Nov 2019 15:31:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:29:32 GMT', 'kWhRequested': 25.0}, {'userID': 1191, 'milesRequested': 110, 'WhPerMile': 250, 'minutesAvailable': 362, 'modifiedAt': 'Fri, 15 Nov 2019 20:34:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 21:32:32 GMT', 'kWhRequested': 27.5}, {'userID': 1191, 'milesRequested': 110, 'WhPerMile': 250, 'minutesAvailable': 362, 'modifiedAt': 'Sat, 16 Nov 2019 05:33:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 21:32:32 GMT', 'kWhRequested': 27.5}]",000001191,1_1_191_812_2019-11-15 15:30:31.975442,1-1-191-812,AG-4F46,0001,0001,"Fri, 15 Nov 2019 15:30:32 GMT","Sat, 16 Nov 2019 05:33:45 GMT",25.573,"Fri, 15 Nov 2019 20:59:46 GMT",America/Los_Angeles
5de4696df9af8b3af4a864ee,"[{'userID': 3669, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 599, 'modifiedAt': 'Fri, 15 Nov 2019 15:32:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 01:30:36 GMT', 'kWhRequested': 8.0}]",000003669,1_1_191_793_2019-11-15 15:31:35.959626,1-1-191-793,AG-4F38,0001,0001,"Fri, 15 Nov 2019 15:31:36 GMT","Sat, 16 Nov 2019 00:28:23 GMT",7.245,"Fri, 15 Nov 2019 19:26:58 GMT",America/Los_Angeles
5de4696df9af8b3af4a864ef,"[{'userID': 1060, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 115, 'modifiedAt': 'Fri, 15 Nov 2019 17:07:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 19:01:34 GMT', 'kWhRequested': 16.0}]",000001060,1_1_179_798_2019-11-15 17:06:34.261169,1-1-179-798,AG-3F18,0001,0001,"Fri, 15 Nov 2019 17:06:34 GMT","Fri, 15 Nov 2019 19:04:50 GMT",4.647,"Fri, 15 Nov 2019 19:05:48 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f0,"[{'userID': 374, 'milesRequested': 160, 'WhPerMile': 333, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 15 Nov 2019 19:12:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 20:11:32 GMT', 'kWhRequested': 53.28}]",000000374,1_1_179_798_2019-11-15 19:11:31.890606,1-1-179-798,AG-3F18,0001,0001,"Fri, 15 Nov 2019 19:11:32 GMT","Fri, 15 Nov 2019 23:39:58 GMT",24.912,"Fri, 15 Nov 2019 23:39:57 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f1,"[{'userID': 3670, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 304, 'modifiedAt': 'Fri, 15 Nov 2019 19:49:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:53:13 GMT', 'kWhRequested': 32.0}, {'userID': 3670, 'milesRequested': 80, 'WhPerMile': 400, 'minutesAvailable': 304, 'modifiedAt': 'Fri, 15 Nov 2019 19:49:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:53:13 GMT', 'kWhRequested': 32.0}]",000003670,1_1_191_789_2019-11-15 19:49:13.421381,1-1-191-789,AG-4F52,0001,0001,"Fri, 15 Nov 2019 19:49:13 GMT","Sat, 16 Nov 2019 01:05:44 GMT",11.55,"Fri, 15 Nov 2019 21:54:27 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f2,"[{'userID': 1297, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 15 Nov 2019 19:52:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 20:52:06 GMT', 'kWhRequested': 16.0}]",000001297,1_1_179_810_2019-11-15 19:52:06.369294,1-1-179-810,AG-3F30,0001,0001,"Fri, 15 Nov 2019 19:52:06 GMT","Sat, 16 Nov 2019 00:21:39 GMT",10.638,"Fri, 15 Nov 2019 23:14:46 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f3,"[{'userID': 1626, 'milesRequested': 210, 'WhPerMile': 200, 'minutesAvailable': 316, 'modifiedAt': 'Fri, 15 Nov 2019 19:52:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 01:08:07 GMT', 'kWhRequested': 42.0}]",000001626,1_1_193_827_2019-11-15 19:52:06.977380,1-1-193-827,AG-1F02,0001,0001,"Fri, 15 Nov 2019 19:52:07 GMT","Fri, 15 Nov 2019 20:54:31 GMT",6.3,"Fri, 15 Nov 2019 20:55:29 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f4,"[{'userID': 4449, 'milesRequested': 60, 'WhPerMile': 450, 'minutesAvailable': 414, 'modifiedAt': 'Fri, 15 Nov 2019 20:25:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 03:18:44 GMT', 'kWhRequested': 27.0}]",000004449,1_1_191_782_2019-11-15 20:24:44.121786,1-1-191-782,AG-4F50,0001,0001,"Fri, 15 Nov 2019 20:24:44 GMT","Sat, 16 Nov 2019 00:26:22 GMT",17.309,"Fri, 15 Nov 2019 23:12:55 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f5,"[{'userID': 409, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 262, 'modifiedAt': 'Fri, 15 Nov 2019 20:34:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:56:20 GMT', 'kWhRequested': 12.0}]",000000409,1_1_193_829_2019-11-15 20:34:19.632731,1-1-193-829,AG-1F03,0001,0001,"Fri, 15 Nov 2019 20:34:20 GMT","Sat, 16 Nov 2019 00:24:08 GMT",2.232,"Fri, 15 Nov 2019 21:27:03 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f6,"[{'userID': 1060, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 218, 'modifiedAt': 'Fri, 15 Nov 2019 20:41:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:18:39 GMT', 'kWhRequested': 16.0}, {'userID': 1060, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 250, 'modifiedAt': 'Fri, 15 Nov 2019 20:41:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:50:39 GMT', 'kWhRequested': 16.0}]",000001060,1_1_193_825_2019-11-15 20:40:38.659300,1-1-193-825,AG-1F01,0001,0001,"Fri, 15 Nov 2019 20:40:39 GMT","Sat, 16 Nov 2019 01:06:15 GMT",12.38,"Sat, 16 Nov 2019 01:04:43 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f7,"[{'userID': 1461, 'milesRequested': 180, 'WhPerMile': 350, 'minutesAvailable': 600, 'modifiedAt': 'Fri, 15 Nov 2019 20:56:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 06:54:29 GMT', 'kWhRequested': 63.0}]",000001461,1_1_178_828_2019-11-15 20:54:29.506505,1-1-178-828,AG-1F10,0001,0001,"Fri, 15 Nov 2019 20:54:29 GMT","Fri, 15 Nov 2019 22:34:11 GMT",4.204,"Fri, 15 Nov 2019 22:35:10 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f8,"[{'userID': 361, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 202, 'modifiedAt': 'Fri, 15 Nov 2019 20:57:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:18:25 GMT', 'kWhRequested': 20.0}]",000000361,1_1_193_827_2019-11-15 20:56:25.075093,1-1-193-827,AG-1F02,0001,0001,"Fri, 15 Nov 2019 20:56:25 GMT","Sat, 16 Nov 2019 00:23:22 GMT",19.065,"Sat, 16 Nov 2019 00:24:20 GMT",America/Los_Angeles
5de4696df9af8b3af4a864f9,"[{'userID': 2054, 'milesRequested': 80, 'WhPerMile': 250, 'minutesAvailable': 199, 'modifiedAt': 'Fri, 15 Nov 2019 20:58:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 00:16:53 GMT', 'kWhRequested': 20.0}]",000002054,1_1_179_781_2019-11-15 20:57:53.268292,1-1-179-781,AG-3F31,0001,0001,"Fri, 15 Nov 2019 20:57:53 GMT","Sat, 16 Nov 2019 00:03:37 GMT",19.058,"Sat, 16 Nov 2019 00:04:36 GMT",America/Los_Angeles
5de4696df9af8b3af4a864fa,"[{'userID': 428, 'milesRequested': 60, 'WhPerMile': 333, 'minutesAvailable': 61, 'modifiedAt': 'Fri, 15 Nov 2019 21:37:56 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 15 Nov 2019 22:38:39 GMT', 'kWhRequested': 19.98}]",000000428,1_1_194_826_2019-11-15 21:37:39.409848,1-1-194-826,AG-1F11,0001,0001,"Fri, 15 Nov 2019 21:37:39 GMT","Sat, 16 Nov 2019 00:12:24 GMT",7.819,"Sat, 16 Nov 2019 00:13:22 GMT",America/Los_Angeles
5de4696df9af8b3af4a864fb,"[{'userID': 3773, 'milesRequested': 160, 'WhPerMile': 350, 'minutesAvailable': 584, 'modifiedAt': 'Fri, 15 Nov 2019 21:55:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 07:39:00 GMT', 'kWhRequested': 56.0}, {'userID': 3773, 'milesRequested': 160, 'WhPerMile': 350, 'minutesAvailable': 584, 'modifiedAt': 'Sat, 16 Nov 2019 01:53:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 07:39:00 GMT', 'kWhRequested': 56.0}]",000003773,1_1_178_824_2019-11-15 21:55:00.098749,1-1-178-824,AG-1F07,0001,0001,"Fri, 15 Nov 2019 21:55:00 GMT","Sat, 16 Nov 2019 01:54:40 GMT",24.389,"Sat, 16 Nov 2019 01:55:38 GMT",America/Los_Angeles
5de4696df9af8b3af4a864fc,"[{'userID': 1370, 'milesRequested': 210, 'WhPerMile': 467, 'minutesAvailable': 627, 'modifiedAt': 'Fri, 15 Nov 2019 22:09:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 08:35:38 GMT', 'kWhRequested': 98.07}]",000001370,1_1_194_821_2019-11-15 22:08:37.622079,1-1-194-821,AG-1F13,0001,0001,"Fri, 15 Nov 2019 22:08:38 GMT","Fri, 15 Nov 2019 23:55:41 GMT",8.619,"Fri, 15 Nov 2019 23:45:41 GMT",America/Los_Angeles
5de4696df9af8b3af4a864fd,"[{'userID': 1805, 'milesRequested': 40, 'WhPerMile': 375, 'minutesAvailable': 225, 'modifiedAt': 'Fri, 15 Nov 2019 22:23:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 02:08:13 GMT', 'kWhRequested': 15.0}]",000001805,1_1_191_778_2019-11-15 22:23:12.686178,1-1-191-778,AG-4F43,0001,0001,"Fri, 15 Nov 2019 22:23:13 GMT","Sat, 16 Nov 2019 04:06:18 GMT",15.059,"Sat, 16 Nov 2019 03:15:11 GMT",America/Los_Angeles
5de4696df9af8b3af4a864fe,"[{'userID': 2299, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 203, 'modifiedAt': 'Fri, 15 Nov 2019 22:27:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 01:50:45 GMT', 'kWhRequested': 20.0}]",000002299,1_1_179_788_2019-11-15 22:27:37.385888,1-1-179-788,AG-3F22,0001,0001,"Fri, 15 Nov 2019 22:27:45 GMT","Sat, 16 Nov 2019 00:56:39 GMT",13.998,"Sat, 16 Nov 2019 00:50:16 GMT",America/Los_Angeles
5de4696df9af8b3af4a864ff,"[{'userID': 4007, 'milesRequested': 60, 'WhPerMile': 286, 'minutesAvailable': 543, 'modifiedAt': 'Fri, 15 Nov 2019 22:57:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 08:00:43 GMT', 'kWhRequested': 17.16}]",000004007,1_1_179_787_2019-11-15 22:57:43.124468,1-1-179-787,AG-3F16,0001,0001,"Fri, 15 Nov 2019 22:57:43 GMT","Sat, 16 Nov 2019 02:05:30 GMT",11.878,"Sat, 16 Nov 2019 01:01:26 GMT",America/Los_Angeles
5de4696df9af8b3af4a86500,"[{'userID': 420, 'milesRequested': 80, 'WhPerMile': 267, 'minutesAvailable': 147, 'modifiedAt': 'Fri, 15 Nov 2019 23:25:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 01:52:24 GMT', 'kWhRequested': 21.36}]",000000420,1_1_179_801_2019-11-15 23:25:23.604747,1-1-179-801,AG-3F21,0001,0001,"Fri, 15 Nov 2019 23:25:24 GMT","Sat, 16 Nov 2019 01:11:00 GMT",10.907,"Sat, 16 Nov 2019 01:11:58 GMT",America/Los_Angeles
5de4696df9af8b3af4a86501,"[{'userID': 2276, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 233, 'modifiedAt': 'Fri, 15 Nov 2019 23:27:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 03:20:59 GMT', 'kWhRequested': 24.0}, {'userID': 2276, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 163, 'modifiedAt': 'Fri, 15 Nov 2019 23:28:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 02:10:59 GMT', 'kWhRequested': 24.0}]",000002276,1_1_179_777_2019-11-15 23:27:52.784481,1-1-179-777,AG-3F28,0001,0001,"Fri, 15 Nov 2019 23:27:59 GMT","Sat, 16 Nov 2019 00:24:16 GMT",5.934,"Sat, 16 Nov 2019 00:25:15 GMT",America/Los_Angeles
5de4696df9af8b3af4a86502,"[{'userID': 341, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 457, 'modifiedAt': 'Fri, 15 Nov 2019 23:37:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 07:14:12 GMT', 'kWhRequested': 16.0}, {'userID': 341, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 204, 'modifiedAt': 'Sat, 16 Nov 2019 02:33:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 03:01:12 GMT', 'kWhRequested': 16.0}]",000000341,1_1_193_820_2019-11-15 23:37:12.265575,1-1-193-820,AG-1F04,0001,0001,"Fri, 15 Nov 2019 23:37:12 GMT","Sat, 16 Nov 2019 03:27:43 GMT",10.338,"Sat, 16 Nov 2019 03:07:24 GMT",America/Los_Angeles
5de4696df9af8b3af4a86503,"[{'userID': 1471, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 138, 'modifiedAt': 'Fri, 15 Nov 2019 23:56:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 02:14:33 GMT', 'kWhRequested': 12.0}, {'userID': 1471, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 138, 'modifiedAt': 'Fri, 15 Nov 2019 23:56:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 02:14:33 GMT', 'kWhRequested': 20.0}]",000001471,1_1_178_828_2019-11-15 23:56:33.090055,1-1-178-828,AG-1F10,0001,0001,"Fri, 15 Nov 2019 23:56:33 GMT","Sat, 16 Nov 2019 01:24:22 GMT",8.175,"Sat, 16 Nov 2019 01:25:21 GMT",America/Los_Angeles
5de4696df9af8b3af4a86504,"[{'userID': 362, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 99, 'modifiedAt': 'Sat, 16 Nov 2019 00:22:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 02:00:49 GMT', 'kWhRequested': 28.0}]",000000362,1_1_194_818_2019-11-16 00:21:49.406027,1-1-194-818,AG-1F14,0001,0001,"Sat, 16 Nov 2019 00:21:49 GMT","Sat, 16 Nov 2019 01:50:41 GMT",7.461,"Sat, 16 Nov 2019 01:51:39 GMT",America/Los_Angeles
5de4696df9af8b3af4a86505,"[{'userID': 394, 'milesRequested': 110, 'WhPerMile': 250, 'minutesAvailable': 217, 'modifiedAt': 'Sat, 16 Nov 2019 00:48:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 04:25:10 GMT', 'kWhRequested': 27.5}, {'userID': 394, 'milesRequested': 110, 'WhPerMile': 250, 'minutesAvailable': 261, 'modifiedAt': 'Sat, 16 Nov 2019 00:48:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 05:09:10 GMT', 'kWhRequested': 27.5}]",000000394,1_1_194_821_2019-11-16 00:48:09.674917,1-1-194-821,AG-1F13,0001,0001,"Sat, 16 Nov 2019 00:48:10 GMT","Sat, 16 Nov 2019 04:37:31 GMT",23.803,"Sat, 16 Nov 2019 04:38:28 GMT",America/Los_Angeles
5de4696df9af8b3af4a86506,"[{'userID': 347, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 16 Nov 2019 01:26:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 02:26:40 GMT', 'kWhRequested': 8.0}]",000000347,1_1_178_828_2019-11-16 01:26:39.740641,1-1-178-828,AG-1F10,0001,0001,"Sat, 16 Nov 2019 01:26:40 GMT","Sat, 16 Nov 2019 03:03:36 GMT",4.517,"Sat, 16 Nov 2019 02:56:34 GMT",America/Los_Angeles
5de4696df9af8b3af4a86507,"[{'userID': 3687, 'milesRequested': 190, 'WhPerMile': 364, 'minutesAvailable': 720, 'modifiedAt': 'Sat, 16 Nov 2019 02:43:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 16 Nov 2019 14:43:44 GMT', 'kWhRequested': 69.16}]",000003687,1_1_178_823_2019-11-16 02:43:44.307490,1-1-178-823,AG-1F08,0001,0001,"Sat, 16 Nov 2019 02:43:44 GMT","Sat, 16 Nov 2019 04:45:54 GMT",5.058,"Sat, 16 Nov 2019 04:46:52 GMT",America/Los_Angeles
